time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-24 00:00:00+00:00,130,18,394,51
2025-03-25 00:00:00+00:00,189,83,679,78
2025-03-26 00:00:00+00:00,350,69,650,82
2025-03-27 00:00:00+00:00,363,61,530,80
2025-03-28 00:00:00+00:00,310,59,513,101
2025-03-29 00:00:00+00:00,78,42,59,28
2025-03-30 00:00:00+00:00,94,36,172,34
2025-03-31 00:00:00+00:00,185,64,630,94
2025-04-01 00:00:00+00:00,261,65,559,113
2025-04-02 00:00:00+00:00,215,54,651,106
2025-04-03 00:00:00+00:00,204,64,544,105
2025-04-04 00:00:00+00:00,144,76,294,83
2025-04-05 00:00:00+00:00,67,48,72,27
2025-04-06 00:00:00+00:00,87,46,65,25
2025-04-07 00:00:00+00:00,41,25,79,20
