time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-28 00:00:00+00:00,135,39,519,62
2025-11-29 00:00:00+00:00,223,66,210,41
2025-11-30 00:00:00+00:00,53,27,156,45
2025-12-01 00:00:00+00:00,428,198,551,79
2025-12-02 00:00:00+00:00,585,247,576,95
2025-12-03 00:00:00+00:00,899,344,524,87
2025-12-04 00:00:00+00:00,175,81,395,84
2025-12-05 00:00:00+00:00,258,93,418,62
2025-12-06 00:00:00+00:00,177,77,91,33
2025-12-07 00:00:00+00:00,85,43,77,34
2025-12-08 00:00:00+00:00,88,49,169,68
2025-12-09 00:00:00+00:00,125,64,430,83
2025-12-10 00:00:00+00:00,272,91,563,77
2025-12-11 00:00:00+00:00,202,97,471,69
2025-12-12 00:00:00+00:00,67,31,71,12
