time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-29 00:00:00+00:00,120,60,171,36
2025-09-30 00:00:00+00:00,392,162,435,78
2025-10-01 00:00:00+00:00,396,172,624,73
2025-10-02 00:00:00+00:00,340,177,682,69
2025-10-03 00:00:00+00:00,184,101,346,68
2025-10-04 00:00:00+00:00,150,88,105,35
2025-10-05 00:00:00+00:00,149,95,119,28
2025-10-06 00:00:00+00:00,255,145,574,81
2025-10-07 00:00:00+00:00,266,140,609,92
2025-10-08 00:00:00+00:00,177,82,594,101
2025-10-09 00:00:00+00:00,452,230,374,74
2025-10-10 00:00:00+00:00,453,172,452,80
2025-10-11 00:00:00+00:00,331,138,160,49
2025-10-12 00:00:00+00:00,192,82,103,43
2025-10-13 00:00:00+00:00,122,55,192,32
