time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-07 00:00:00+00:00,15,8,86,21
2025-09-08 00:00:00+00:00,248,151,360,69
2025-09-09 00:00:00+00:00,145,65,441,70
2025-09-10 00:00:00+00:00,171,84,311,73
2025-09-11 00:00:00+00:00,170,97,441,80
2025-09-12 00:00:00+00:00,216,108,388,56
2025-09-13 00:00:00+00:00,194,113,67,18
2025-09-14 00:00:00+00:00,179,82,108,32
2025-09-15 00:00:00+00:00,178,79,415,75
2025-09-16 00:00:00+00:00,299,189,498,77
2025-09-17 00:00:00+00:00,240,102,431,87
2025-09-18 00:00:00+00:00,281,116,555,89
2025-09-19 00:00:00+00:00,353,130,357,62
2025-09-20 00:00:00+00:00,197,86,115,26
2025-09-21 00:00:00+00:00,123,71,41,15
