time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-14 00:00:00+00:00,98,56,370,57
2025-05-15 00:00:00+00:00,265,106,840,97
2025-05-16 00:00:00+00:00,198,107,563,75
2025-05-17 00:00:00+00:00,104,50,137,20
2025-05-18 00:00:00+00:00,60,28,111,32
2025-05-19 00:00:00+00:00,309,57,412,80
2025-05-20 00:00:00+00:00,328,61,538,76
2025-05-21 00:00:00+00:00,373,78,644,72
2025-05-22 00:00:00+00:00,400,70,659,76
2025-05-23 00:00:00+00:00,496,48,583,60
2025-05-24 00:00:00+00:00,41,29,59,28
2025-05-25 00:00:00+00:00,63,29,72,29
2025-05-26 00:00:00+00:00,358,49,521,72
2025-05-27 00:00:00+00:00,396,45,478,69
2025-05-28 00:00:00+00:00,86,37,151,26
