time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-12 00:00:00+00:00,49,8,198,48
2024-11-13 00:00:00+00:00,162,7,596,99
2024-11-14 00:00:00+00:00,134,9,440,66
2024-11-15 00:00:00+00:00,260,12,576,52
2024-11-16 00:00:00+00:00,123,7,138,29
2024-11-17 00:00:00+00:00,22,5,149,30
2024-11-18 00:00:00+00:00,132,10,400,66
2024-11-19 00:00:00+00:00,93,6,421,71
2024-11-20 00:00:00+00:00,26,14,359,74
2024-11-21 00:00:00+00:00,44,9,328,69
2024-11-22 00:00:00+00:00,45,7,350,63
2024-11-23 00:00:00+00:00,21,10,88,36
2024-11-24 00:00:00+00:00,15,4,62,24
2024-11-25 00:00:00+00:00,42,9,229,48
2024-11-26 00:00:00+00:00,42,7,58,13
