time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-22 00:00:00+00:00,24,11,111,21
2025-02-23 00:00:00+00:00,59,28,81,28
2025-02-24 00:00:00+00:00,201,80,628,93
2025-02-25 00:00:00+00:00,223,56,573,96
2025-02-26 00:00:00+00:00,217,99,691,79
2025-02-27 00:00:00+00:00,188,39,547,91
2025-02-28 00:00:00+00:00,170,50,293,75
2025-03-01 00:00:00+00:00,45,28,108,27
2025-03-02 00:00:00+00:00,60,30,163,34
2025-03-03 00:00:00+00:00,309,87,724,83
2025-03-04 00:00:00+00:00,280,155,541,93
2025-03-05 00:00:00+00:00,321,124,663,101
2025-03-06 00:00:00+00:00,322,172,718,97
2025-03-07 00:00:00+00:00,258,103,596,83
2025-03-08 00:00:00+00:00,27,21,74,11
