time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-28 00:00:00+00:00,63,21,70,25
2025-06-29 00:00:00+00:00,108,41,128,34
2025-06-30 00:00:00+00:00,161,55,451,58
2025-07-01 00:00:00+00:00,141,45,362,89
2025-07-02 00:00:00+00:00,178,59,511,70
2025-07-03 00:00:00+00:00,375,102,394,74
2025-07-04 00:00:00+00:00,498,96,512,86
2025-07-05 00:00:00+00:00,133,40,90,25
2025-07-06 00:00:00+00:00,131,49,43,17
2025-07-07 00:00:00+00:00,316,98,490,78
2025-07-08 00:00:00+00:00,326,51,475,75
2025-07-09 00:00:00+00:00,160,45,330,81
2025-07-10 00:00:00+00:00,151,48,436,69
2025-07-11 00:00:00+00:00,167,56,295,57
2025-07-12 00:00:00+00:00,24,17,18,7
