time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-08 00:00:00+00:00,25,11,80,24
2025-08-09 00:00:00+00:00,42,27,20,13
2025-08-10 00:00:00+00:00,67,34,77,25
2025-08-11 00:00:00+00:00,64,43,273,60
2025-08-12 00:00:00+00:00,77,48,338,74
2025-08-13 00:00:00+00:00,106,89,315,65
2025-08-14 00:00:00+00:00,36,24,147,42
2025-08-15 00:00:00+00:00,52,33,228,60
2025-08-16 00:00:00+00:00,37,24,52,21
2025-08-17 00:00:00+00:00,60,26,75,27
2025-08-18 00:00:00+00:00,133,56,462,65
2025-08-19 00:00:00+00:00,275,58,345,43
2025-08-20 00:00:00+00:00,102,41,58,24
2025-08-21 00:00:00+00:00,48,27,169,54
2025-08-22 00:00:00+00:00,30,19,44,11
