time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-04 00:00:00+00:00,196,32,421,40
2025-06-05 00:00:00+00:00,246,42,397,69
2025-06-06 00:00:00+00:00,166,44,410,63
2025-06-07 00:00:00+00:00,84,33,100,26
2025-06-08 00:00:00+00:00,69,27,45,26
2025-06-09 00:00:00+00:00,202,45,407,68
2025-06-10 00:00:00+00:00,98,40,240,64
2025-06-11 00:00:00+00:00,149,50,285,67
2025-06-12 00:00:00+00:00,464,69,524,61
2025-06-13 00:00:00+00:00,287,95,477,53
2025-06-14 00:00:00+00:00,150,29,98,21
2025-06-15 00:00:00+00:00,72,27,155,35
2025-06-16 00:00:00+00:00,717,72,501,80
2025-06-17 00:00:00+00:00,582,69,436,88
2025-06-18 00:00:00+00:00,52,23,86,28
