time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-11 00:00:00+00:00,97,5,414,60
2024-12-12 00:00:00+00:00,147,13,357,80
2024-12-13 00:00:00+00:00,250,16,331,52
2024-12-14 00:00:00+00:00,106,12,128,26
2024-12-15 00:00:00+00:00,29,13,142,29
2024-12-16 00:00:00+00:00,94,14,454,71
2024-12-17 00:00:00+00:00,157,10,527,76
2024-12-18 00:00:00+00:00,104,17,606,80
2024-12-19 00:00:00+00:00,168,21,422,63
2024-12-20 00:00:00+00:00,144,18,375,64
2024-12-21 00:00:00+00:00,25,11,82,31
2024-12-22 00:00:00+00:00,16,6,152,28
2024-12-23 00:00:00+00:00,18,6,178,42
2024-12-24 00:00:00+00:00,54,7,199,41
2024-12-25 00:00:00+00:00,6,4,43,8
