time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-02 00:00:00+00:00,23.0,13.0,11,11
2025-08-03 00:00:00+00:00,57.0,23.0,169,39
2025-08-04 00:00:00+00:00,110.0,44.0,208,49
2025-08-05 00:00:00+00:00,59.0,41.0,290,66
2025-08-06 00:00:00+00:00,52.0,32.0,273,64
2025-08-07 00:00:00+00:00,62.0,32.0,314,72
2025-08-08 00:00:00+00:00,48.0,27.0,151,39
2025-08-09 00:00:00+00:00,42.0,27.0,20,13
2025-08-10 00:00:00+00:00,67.0,34.0,77,25
2025-08-11 00:00:00+00:00,64.0,43.0,273,60
2025-08-12 00:00:00+00:00,77.0,48.0,338,74
2025-08-13 00:00:00+00:00,106.0,89.0,315,65
2025-08-14 00:00:00+00:00,28.0,19.0,147,42
2025-08-15 00:00:00+00:00,,,228,60
2025-08-16 00:00:00+00:00,,,10,2
