time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-27 00:00:00+00:00,9,2,129,27
2024-10-28 00:00:00+00:00,161,18,689,86
2024-10-29 00:00:00+00:00,57,9,634,85
2024-10-30 00:00:00+00:00,86,11,448,89
2024-10-31 00:00:00+00:00,121,12,367,75
2024-11-01 00:00:00+00:00,17,9,175,61
2024-11-02 00:00:00+00:00,21,6,91,22
2024-11-03 00:00:00+00:00,14,5,83,20
2024-11-04 00:00:00+00:00,154,18,451,58
2024-11-05 00:00:00+00:00,189,10,529,87
2024-11-06 00:00:00+00:00,229,18,595,86
2024-11-07 00:00:00+00:00,213,14,411,76
2024-11-08 00:00:00+00:00,101,8,301,73
2024-11-09 00:00:00+00:00,75,8,116,37
2024-11-10 00:00:00+00:00,8,6,8,6
