time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-14 00:00:00+00:00,30,5,56,12
2024-12-15 00:00:00+00:00,29,13,142,29
2024-12-16 00:00:00+00:00,94,14,454,71
2024-12-17 00:00:00+00:00,157,10,527,76
2024-12-18 00:00:00+00:00,104,17,606,80
2024-12-19 00:00:00+00:00,168,21,422,63
2024-12-20 00:00:00+00:00,144,18,375,64
2024-12-21 00:00:00+00:00,25,11,82,31
2024-12-22 00:00:00+00:00,16,6,152,28
2024-12-23 00:00:00+00:00,18,6,178,42
2024-12-24 00:00:00+00:00,54,7,199,41
2024-12-25 00:00:00+00:00,22,5,77,30
2024-12-26 00:00:00+00:00,66,6,170,37
2024-12-27 00:00:00+00:00,91,10,276,32
2024-12-28 00:00:00+00:00,5,3,34,8
