time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-14 00:00:00+00:00,242,86,228,58
2025-10-15 00:00:00+00:00,618,184,467,79
2025-10-16 00:00:00+00:00,460,198,380,85
2025-10-17 00:00:00+00:00,487,178,439,97
2025-10-18 00:00:00+00:00,189,68,196,49
2025-10-19 00:00:00+00:00,160,61,171,48
2025-10-20 00:00:00+00:00,406,114,448,93
2025-10-21 00:00:00+00:00,482,150,453,113
2025-10-22 00:00:00+00:00,421,202,406,108
2025-10-23 00:00:00+00:00,391,149,460,96
2025-10-24 00:00:00+00:00,560,220,508,88
2025-10-25 00:00:00+00:00,432,201,288,46
2025-10-26 00:00:00+00:00,192,87,132,59
2025-10-27 00:00:00+00:00,436,184,606,96
2025-10-28 00:00:00+00:00,152,56,260,41
