time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-17 00:00:00+00:00,50,22,293,69
2025-11-18 00:00:00+00:00,381,153,716,88
2025-11-19 00:00:00+00:00,332,165,737,107
2025-11-20 00:00:00+00:00,299,155,548,97
2025-11-21 00:00:00+00:00,320,165,524,89
2025-11-22 00:00:00+00:00,133,70,88,36
2025-11-23 00:00:00+00:00,77,43,115,38
2025-11-24 00:00:00+00:00,246,105,390,89
2025-11-25 00:00:00+00:00,94,57,4521,91
2025-11-26 00:00:00+00:00,1472,262,678,115
2025-11-27 00:00:00+00:00,222,77,639,89
2025-11-28 00:00:00+00:00,232,75,733,91
2025-11-29 00:00:00+00:00,223,66,210,41
2025-11-30 00:00:00+00:00,53,27,156,45
2025-12-01 00:00:00+00:00,34,30,63,26
