time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-24 00:00:00+00:00,14,10,56,10
2025-08-25 00:00:00+00:00,92,38,227,61
2025-08-26 00:00:00+00:00,134,58,235,55
2025-08-27 00:00:00+00:00,93,50,287,53
2025-08-28 00:00:00+00:00,181,75,205,61
2025-08-29 00:00:00+00:00,48,31,207,44
2025-08-30 00:00:00+00:00,39,27,67,20
2025-08-31 00:00:00+00:00,186,92,64,21
2025-09-01 00:00:00+00:00,147,53,459,59
2025-09-02 00:00:00+00:00,577,53,408,71
2025-09-03 00:00:00+00:00,246,54,531,82
2025-09-04 00:00:00+00:00,275,97,344,63
2025-09-05 00:00:00+00:00,320,114,423,68
2025-09-06 00:00:00+00:00,246,113,42,18
2025-09-07 00:00:00+00:00,91,23,13,6
