time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-26 00:00:00+00:00,42,6,255,52
2024-11-27 00:00:00+00:00,123,15,339,70
2024-11-28 00:00:00+00:00,245,13,455,71
2024-11-29 00:00:00+00:00,123,13,376,65
2024-11-30 00:00:00+00:00,13,3,110,23
2024-12-01 00:00:00+00:00,44,7,158,32
2024-12-02 00:00:00+00:00,123,12,242,57
2024-12-03 00:00:00+00:00,198,14,373,60
2024-12-04 00:00:00+00:00,275,21,445,67
2024-12-05 00:00:00+00:00,23,12,439,87
2024-12-06 00:00:00+00:00,231,20,539,56
2024-12-07 00:00:00+00:00,21,8,91,27
2024-12-08 00:00:00+00:00,18,7,178,34
2024-12-09 00:00:00+00:00,17,7,234,70
2024-12-10 00:00:00+00:00,9,4,73,18
