time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-11 00:00:00+00:00,9,2,49,12
2025-01-12 00:00:00+00:00,19,7,121,29
2025-01-13 00:00:00+00:00,57,6,374,78
2025-01-14 00:00:00+00:00,102,11,515,90
2025-01-15 00:00:00+00:00,123,18,400,91
2025-01-16 00:00:00+00:00,69,6,328,80
2025-01-17 00:00:00+00:00,122,15,434,61
2025-01-18 00:00:00+00:00,25,12,172,36
2025-01-19 00:00:00+00:00,19,8,149,48
2025-01-20 00:00:00+00:00,51,8,382,89
2025-01-21 00:00:00+00:00,79,9,600,85
2025-01-22 00:00:00+00:00,140,20,388,76
2025-01-23 00:00:00+00:00,82,23,300,66
2025-01-24 00:00:00+00:00,147,13,434,80
2025-01-25 00:00:00+00:00,6,4,20,6
