time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-24 00:00:00+00:00,104,28,282,48
2025-06-25 00:00:00+00:00,170,66,485,63
2025-06-26 00:00:00+00:00,79,60,393,70
2025-06-27 00:00:00+00:00,287,79,304,53
2025-06-28 00:00:00+00:00,121,43,122,36
2025-06-29 00:00:00+00:00,108,41,128,34
2025-06-30 00:00:00+00:00,161,55,451,58
2025-07-01 00:00:00+00:00,141,45,362,89
2025-07-02 00:00:00+00:00,178,59,511,70
2025-07-03 00:00:00+00:00,375,102,394,74
2025-07-04 00:00:00+00:00,498,96,512,86
2025-07-05 00:00:00+00:00,133,40,90,25
2025-07-06 00:00:00+00:00,131,49,43,17
2025-07-07 00:00:00+00:00,316,98,490,78
2025-07-08 00:00:00+00:00,78,23,110,24
